new_ecotype_1,rate_gap,rate,mismatch_num,with_gap_mis,new_ecotype_2,rate_gap,rate,mismatch_num,with_gap_mis,new_ecotype_3,rate_gap,rate,mismatch_num,with_gap_mis,new_ecotype_4,rate_gap,rate,mismatch_num,with_gap_mis,new_ecotype_5,rate_gap,rate,mismatch_num,with_gap_mis
3EC6B3,0.5383858267716536,0.09744094488188976,99,448,3EC6B3,0.5383858267716536,0.09744094488188976,99,448,3EC6B3,0.5393700787401575,0.0984251968503937,100,448,3EC6B3,0.5374015748031497,0.09645669291338582,98,448,3EC6B3,0.5393700787401575,0.0984251968503937,100,448
B41580_GYRA,0.5383858267716536,0.09744094488188976,99,448,B41580_GYRA,0.5383858267716536,0.09744094488188976,99,448,B41580_GYRA,0.5383858267716536,0.09744094488188976,99,448,B41580_GYRA,0.5393700787401575,0.0984251968503937,100,448,B41580_GYRA,0.5374015748031497,0.09645669291338582,98,448
B23190_GYRA,0.5374015748031497,0.09645669291338582,98,448,B23190_GYRA,0.5374015748031497,0.09645669291338582,98,448,B23190_GYRA,0.5383858267716536,0.09744094488188976,99,448,B23190_GYRA,0.5364173228346457,0.09547244094488189,97,448,B23190_GYRA,0.5383858267716536,0.09744094488188976,99,448
B14393,0.5383858267716536,0.09547244094488189,97,450,B14393,0.5383858267716536,0.09547244094488189,97,450,B14393,0.5344488188976378,0.09153543307086615,93,450,B14393,0.5393700787401575,0.09645669291338582,98,450,B14393,0.5393700787401575,0.09645669291338582,98,450
S4B4,0.3080708661417323,0.14960629921259844,152,161,S4B4,0.30708661417322836,0.1486220472440945,151,161,S4B4,0.297244094488189,0.13877952755905512,141,161,S4B4,0.3080708661417323,0.14960629921259844,152,161,S4B4,0.3090551181102362,0.15059055118110237,153,161
S13C1,0.3080708661417323,0.14960629921259844,152,161,S13C1,0.30708661417322836,0.1486220472440945,151,161,S13C1,0.297244094488189,0.13877952755905512,141,161,S13C1,0.3080708661417323,0.14960629921259844,152,161,S13C1,0.3090551181102362,0.15059055118110237,153,161
19b4x1,0.3061023622047244,0.14960629921259844,152,159,19b4x1,0.3051181102362205,0.1486220472440945,151,159,19b4x1,0.2952755905511811,0.13877952755905512,141,159,19b4x1,0.3061023622047244,0.14960629921259844,152,159,19b4x1,0.30708661417322836,0.15059055118110237,153,159
EC30O1BJ5,0.3809055118110236,0.18011811023622049,183,204,EC30O1BJ5,0.3809055118110236,0.18011811023622049,183,204,EC30O1BJ5,0.375,0.17421259842519685,177,204,EC30O1BJ5,0.3809055118110236,0.18011811023622049,183,204,EC30O1BJ5,0.3799212598425197,0.17913385826771652,182,204
R29C1C6,0.5531496062992126,0.11220472440944881,114,448,R29C1C6,0.5531496062992126,0.11220472440944881,114,448,R29C1C6,0.5511811023622047,0.11023622047244094,112,448,R29C1C6,0.5531496062992126,0.11220472440944881,114,448,R29C1C6,0.5541338582677166,0.11318897637795275,115,448
R29G3D5,0.5531496062992126,0.11220472440944881,114,448,R29G3D5,0.5531496062992126,0.11220472440944881,114,448,R29G3D5,0.5511811023622047,0.11023622047244094,112,448,R29G3D5,0.5531496062992126,0.11220472440944881,114,448,R29G3D5,0.5541338582677166,0.11318897637795275,115,448
R30G2B5,0.5570866141732284,0.11614173228346457,118,448,R30G2B5,0.5570866141732284,0.11614173228346457,118,448,R30G2B5,0.5531496062992126,0.11220472440944881,114,448,R30G2B5,0.5570866141732284,0.11614173228346457,118,448,R30G2B5,0.5580708661417323,0.1171259842519685,119,448
WR104B71Agyra,0.5570866141732284,0.11614173228346457,118,448,WR104B71Agyra,0.5570866141732284,0.11614173228346457,118,448,WR104B71Agyra,0.5531496062992126,0.11220472440944881,114,448,WR104B71Agyra,0.5570866141732284,0.11614173228346457,118,448,WR104B71Agyra,0.5580708661417323,0.1171259842519685,119,448
R31C1C1,0.5561023622047244,0.11515748031496063,117,448,R31C1C1,0.5561023622047244,0.11515748031496063,117,448,R31C1C1,0.5521653543307087,0.11122047244094488,113,448,R31C1C1,0.5561023622047244,0.11515748031496063,117,448,R31C1C1,0.5570866141732284,0.11614173228346457,118,448
R31G4C3,0.5561023622047244,0.11515748031496063,117,448,R31G4C3,0.5561023622047244,0.11515748031496063,117,448,R31G4C3,0.5521653543307087,0.11122047244094488,113,448,R31G4C3,0.5561023622047244,0.11515748031496063,117,448,R31G4C3,0.5570866141732284,0.11614173228346457,118,448
T5b6,0.3454724409448819,0.1889763779527559,192,159,T5b6,0.3454724409448819,0.1889763779527559,192,159,T5b6,0.3395669291338583,0.1830708661417323,186,159,T5b6,0.3454724409448819,0.1889763779527559,192,159,T5b6,0.34448818897637795,0.18799212598425197,191,159
103x5,0.3562992125984252,0.1732283464566929,176,186,103x5,0.3562992125984252,0.1732283464566929,176,186,103x5,0.3513779527559055,0.16830708661417323,171,186,103x5,0.3562992125984252,0.1732283464566929,176,186,103x5,0.35531496062992124,0.17224409448818898,175,186
S10c1,0.36023622047244097,0.17716535433070865,180,186,S10c1,0.36023622047244097,0.17716535433070865,180,186,S10c1,0.35334645669291337,0.1702755905511811,173,186,S10c1,0.36023622047244097,0.17716535433070865,180,186,S10c1,0.359251968503937,0.17618110236220472,179,186
103x2,0.3572834645669291,0.17519685039370078,178,185,103x2,0.3572834645669291,0.17519685039370078,178,185,103x2,0.3513779527559055,0.16929133858267717,172,185,103x2,0.3572834645669291,0.17519685039370078,178,185,103x2,0.3562992125984252,0.17421259842519685,177,185
103x6,0.3405511811023622,0.18405511811023623,187,159,103x6,0.3405511811023622,0.18405511811023623,187,159,103x6,0.33267716535433073,0.17618110236220472,179,159,103x6,0.3405511811023622,0.18405511811023623,187,159,103x6,0.3395669291338583,0.1830708661417323,186,159
S11c14,0.3395669291338583,0.1830708661417323,186,159,S11c14,0.3395669291338583,0.1830708661417323,186,159,S11c14,0.33366141732283466,0.17716535433070865,180,159,S11c14,0.3395669291338583,0.1830708661417323,186,159,S11c14,0.33858267716535434,0.18208661417322836,185,159
97x6,0.3395669291338583,0.1830708661417323,186,159,97x6,0.3395669291338583,0.1830708661417323,186,159,97x6,0.33366141732283466,0.17716535433070865,180,159,97x6,0.3395669291338583,0.1830708661417323,186,159,97x6,0.33858267716535434,0.18208661417322836,185,159
S8C2I,0.3395669291338583,0.1830708661417323,186,159,S8C2I,0.3395669291338583,0.1830708661417323,186,159,S8C2I,0.33366141732283466,0.17716535433070865,180,159,S8C2I,0.3395669291338583,0.1830708661417323,186,159,S8C2I,0.33858267716535434,0.18208661417322836,185,159
S20B5,0.3395669291338583,0.1830708661417323,186,159,S20B5,0.3395669291338583,0.1830708661417323,186,159,S20B5,0.33366141732283466,0.17716535433070865,180,159,S20B5,0.3395669291338583,0.1830708661417323,186,159,S20B5,0.33858267716535434,0.18208661417322836,185,159
102x2,0.3405511811023622,0.18405511811023623,187,159,102x2,0.3405511811023622,0.18405511811023623,187,159,102x2,0.33267716535433073,0.17618110236220472,179,159,102x2,0.3405511811023622,0.18405511811023623,187,159,102x2,0.3395669291338583,0.1830708661417323,186,159
S17b2,0.3405511811023622,0.18405511811023623,187,159,S17b2,0.3405511811023622,0.18405511811023623,187,159,S17b2,0.3346456692913386,0.1781496062992126,181,159,S17b2,0.3405511811023622,0.18405511811023623,187,159,S17b2,0.3395669291338583,0.1830708661417323,186,159
98x11,0.375,0.16830708661417323,171,210,98x11,0.375,0.16830708661417323,171,210,98x11,0.3700787401574803,0.16338582677165353,166,210,98x11,0.375,0.16830708661417323,171,210,98x11,0.37401574803149606,0.1673228346456693,170,210
S11c13,0.375,0.1643700787401575,167,214,S11c13,0.375,0.1643700787401575,167,214,S11c13,0.3700787401574803,0.1594488188976378,162,214,S11c13,0.375,0.1643700787401575,167,214,S11c13,0.37401574803149606,0.16338582677165353,166,214
T14C8xF,0.3641732283464567,0.18208661417322836,185,185,T14C8xF,0.3641732283464567,0.18208661417322836,185,185,T14C8xF,0.3572834645669291,0.17519685039370078,178,185,T14C8xF,0.3641732283464567,0.18208661417322836,185,185,T14C8xF,0.3631889763779528,0.18110236220472442,184,185
19b7,0.3631889763779528,0.18110236220472442,184,185,19b7,0.3631889763779528,0.18110236220472442,184,185,19b7,0.3562992125984252,0.17421259842519685,177,185,19b7,0.3631889763779528,0.18110236220472442,184,185,19b7,0.36220472440944884,0.18011811023622049,183,185
S8C7,0.3631889763779528,0.18110236220472442,184,185,S8C7,0.3631889763779528,0.18110236220472442,184,185,S8C7,0.3562992125984252,0.17421259842519685,177,185,S8C7,0.3631889763779528,0.18110236220472442,184,185,S8C7,0.36220472440944884,0.18011811023622049,183,185
N9C1,0.3631889763779528,0.18110236220472442,184,185,N9C1,0.3631889763779528,0.18110236220472442,184,185,N9C1,0.3562992125984252,0.17421259842519685,177,185,N9C1,0.3631889763779528,0.18110236220472442,184,185,N9C1,0.36220472440944884,0.18011811023622049,183,185
N9B3,0.3631889763779528,0.18110236220472442,184,185,N9B3,0.3631889763779528,0.18110236220472442,184,185,N9B3,0.3562992125984252,0.17421259842519685,177,185,N9B3,0.3631889763779528,0.18110236220472442,184,185,N9B3,0.36220472440944884,0.18011811023622049,183,185
S11b3,0.3631889763779528,0.18110236220472442,184,185,S11b3,0.3631889763779528,0.18110236220472442,184,185,S11b3,0.3562992125984252,0.17421259842519685,177,185,S11b3,0.3631889763779528,0.18110236220472442,184,185,S11b3,0.36220472440944884,0.18011811023622049,183,185
103x3,0.3641732283464567,0.18208661417322836,185,185,103x3,0.3641732283464567,0.18208661417322836,185,185,103x3,0.3572834645669291,0.17519685039370078,178,185,103x3,0.3641732283464567,0.18208661417322836,185,185,103x3,0.3631889763779528,0.18110236220472442,184,185
103x4,0.3631889763779528,0.18110236220472442,184,185,103x4,0.3631889763779528,0.18110236220472442,184,185,103x4,0.3562992125984252,0.17421259842519685,177,185,103x4,0.3631889763779528,0.18110236220472442,184,185,103x4,0.36220472440944884,0.18011811023622049,183,185
N6B3,0.3631889763779528,0.18110236220472442,184,185,N6B3,0.3631889763779528,0.18110236220472442,184,185,N6B3,0.3562992125984252,0.17421259842519685,177,185,N6B3,0.3631889763779528,0.18110236220472442,184,185,N6B3,0.36220472440944884,0.18011811023622049,183,185
N15B5,0.3631889763779528,0.18110236220472442,184,185,N15B5,0.3631889763779528,0.18110236220472442,184,185,N15B5,0.3562992125984252,0.17421259842519685,177,185,N15B5,0.3631889763779528,0.18110236220472442,184,185,N15B5,0.36220472440944884,0.18011811023622049,183,185
S15B1,0.3631889763779528,0.18110236220472442,184,185,S15B1,0.3631889763779528,0.18110236220472442,184,185,S15B1,0.3562992125984252,0.17421259842519685,177,185,S15B1,0.3631889763779528,0.18110236220472442,184,185,S15B1,0.36220472440944884,0.18011811023622049,183,185
S7B1,0.3641732283464567,0.18208661417322836,185,185,S7B1,0.3641732283464567,0.18208661417322836,185,185,S7B1,0.3572834645669291,0.17519685039370078,178,185,S7B1,0.3641732283464567,0.18208661417322836,185,185,S7B1,0.3631889763779528,0.18110236220472442,184,185
N18A20,0.3631889763779528,0.18110236220472442,184,185,N18A20,0.3631889763779528,0.18110236220472442,184,185,N18A20,0.3562992125984252,0.17421259842519685,177,185,N18A20,0.3631889763779528,0.18110236220472442,184,185,N18A20,0.36220472440944884,0.18011811023622049,183,185
S12c8,0.3631889763779528,0.18110236220472442,184,185,S12c8,0.3631889763779528,0.18110236220472442,184,185,S12c8,0.3562992125984252,0.17421259842519685,177,185,S12c8,0.3631889763779528,0.18110236220472442,184,185,S12c8,0.36220472440944884,0.18011811023622049,183,185
S4b4I,0.3631889763779528,0.18110236220472442,184,185,S4b4I,0.3631889763779528,0.18110236220472442,184,185,S4b4I,0.3562992125984252,0.17421259842519685,177,185,S4b4I,0.3631889763779528,0.18110236220472442,184,185,S4b4I,0.36220472440944884,0.18011811023622049,183,185
S11c7,0.3631889763779528,0.18110236220472442,184,185,S11c7,0.3631889763779528,0.18110236220472442,184,185,S11c7,0.3562992125984252,0.17421259842519685,177,185,S11c7,0.3631889763779528,0.18110236220472442,184,185,S11c7,0.36220472440944884,0.18011811023622049,183,185
M11C10,0.3631889763779528,0.18110236220472442,184,185,M11C10,0.3631889763779528,0.18110236220472442,184,185,M11C10,0.3562992125984252,0.17421259842519685,177,185,M11C10,0.3631889763779528,0.18110236220472442,184,185,M11C10,0.36220472440944884,0.18011811023622049,183,185
T15B1,0.3631889763779528,0.18011811023622049,183,186,T15B1,0.3631889763779528,0.18011811023622049,183,186,T15B1,0.3572834645669291,0.17421259842519685,177,186,T15B1,0.3631889763779528,0.18011811023622049,183,186,T15B1,0.36220472440944884,0.17913385826771652,182,186
S18b4,0.3631889763779528,0.18011811023622049,183,186,S18b4,0.3631889763779528,0.18011811023622049,183,186,S18b4,0.3572834645669291,0.17421259842519685,177,186,S18b4,0.3631889763779528,0.18011811023622049,183,186,S18b4,0.36220472440944884,0.17913385826771652,182,186
105x3,0.3641732283464567,0.18110236220472442,184,186,105x3,0.3641732283464567,0.18110236220472442,184,186,105x3,0.35826771653543305,0.17519685039370078,178,186,105x3,0.3641732283464567,0.18110236220472442,184,186,105x3,0.3631889763779528,0.18011811023622049,183,186
T15C7,0.3631889763779528,0.18011811023622049,183,186,T15C7,0.3631889763779528,0.18011811023622049,183,186,T15C7,0.3572834645669291,0.17421259842519685,177,186,T15C7,0.3631889763779528,0.18011811023622049,183,186,T15C7,0.36220472440944884,0.17913385826771652,182,186
S8C10,0.3631889763779528,0.18011811023622049,183,186,S8C10,0.3631889763779528,0.18011811023622049,183,186,S8C10,0.3572834645669291,0.17421259842519685,177,186,S8C10,0.3631889763779528,0.18011811023622049,183,186,S8C10,0.36220472440944884,0.17913385826771652,182,186
S8C1I,0.3661417322834646,0.18011811023622049,183,189,S8C1I,0.3661417322834646,0.18011811023622049,183,189,S8C1I,0.36023622047244097,0.17421259842519685,177,189,S8C1I,0.3661417322834646,0.18011811023622049,183,189,S8C1I,0.36515748031496065,0.17913385826771652,182,189
S13c5M,0.3661417322834646,0.18011811023622049,183,189,S13c5M,0.3661417322834646,0.18011811023622049,183,189,S13c5M,0.36023622047244097,0.17421259842519685,177,189,S13c5M,0.3661417322834646,0.18011811023622049,183,189,S13c5M,0.36515748031496065,0.17913385826771652,182,189
S17B4,0.3661417322834646,0.18011811023622049,183,189,S17B4,0.3661417322834646,0.18011811023622049,183,189,S17B4,0.36023622047244097,0.17421259842519685,177,189,S17B4,0.3661417322834646,0.18011811023622049,183,189,S17B4,0.36515748031496065,0.17913385826771652,182,189
T20B3,0.3641732283464567,0.17913385826771652,182,188,T20B3,0.3641732283464567,0.17913385826771652,182,188,T20B3,0.35826771653543305,0.1732283464566929,176,188,T20B3,0.3641732283464567,0.17913385826771652,182,188,T20B3,0.3631889763779528,0.1781496062992126,181,188
S8B5,0.36515748031496065,0.18011811023622049,183,188,S8B5,0.36515748031496065,0.18011811023622049,183,188,S8B5,0.359251968503937,0.17421259842519685,177,188,S8B5,0.36515748031496065,0.18011811023622049,183,188,S8B5,0.3641732283464567,0.17913385826771652,182,188
M20C7,0.36515748031496065,0.18011811023622049,183,188,M20C7,0.36515748031496065,0.18011811023622049,183,188,M20C7,0.359251968503937,0.17421259842519685,177,188,M20C7,0.36515748031496065,0.18011811023622049,183,188,M20C7,0.3641732283464567,0.17913385826771652,182,188
T4C10,0.36515748031496065,0.18011811023622049,183,188,T4C10,0.36515748031496065,0.18011811023622049,183,188,T4C10,0.359251968503937,0.17421259842519685,177,188,T4C10,0.36515748031496065,0.18011811023622049,183,188,T4C10,0.3641732283464567,0.17913385826771652,182,188
S4C1,0.36515748031496065,0.1781496062992126,181,190,S4C1,0.36515748031496065,0.1781496062992126,181,190,S4C1,0.359251968503937,0.17224409448818898,175,190,S4C1,0.36515748031496065,0.1781496062992126,181,190,S4C1,0.3641732283464567,0.17716535433070865,180,190
S10c3,0.36811023622047245,0.18110236220472442,184,190,S10c3,0.36811023622047245,0.18110236220472442,184,190,S10c3,0.36220472440944884,0.17519685039370078,178,190,S10c3,0.36811023622047245,0.18110236220472442,184,190,S10c3,0.3671259842519685,0.18011811023622049,183,190
98x7a,0.3641732283464567,0.18011811023622049,183,187,98x7a,0.3641732283464567,0.18011811023622049,183,187,98x7a,0.35826771653543305,0.17421259842519685,177,187,98x7a,0.3641732283464567,0.18011811023622049,183,187,98x7a,0.3631889763779528,0.17913385826771652,182,187
98x7b,0.3612204724409449,0.18110236220472442,184,183,98x7b,0.3612204724409449,0.18110236220472442,184,183,98x7b,0.3543307086614173,0.17421259842519685,177,183,98x7b,0.3612204724409449,0.18110236220472442,184,183,98x7b,0.36023622047244097,0.18011811023622049,183,183
N9A23,0.3700787401574803,0.17519685039370078,178,198,N9A23,0.3700787401574803,0.17519685039370078,178,198,N9A23,0.3641732283464567,0.16929133858267717,172,198,N9A23,0.3700787401574803,0.17519685039370078,178,198,N9A23,0.3690944881889764,0.17421259842519685,177,198
M18B5,0.37106299212598426,0.18011811023622049,183,194,M18B5,0.37106299212598426,0.18011811023622049,183,194,M18B5,0.36515748031496065,0.17421259842519685,177,194,M18B5,0.37106299212598426,0.18011811023622049,183,194,M18B5,0.3700787401574803,0.17913385826771652,182,194
M7C8,0.3454724409448819,0.1889763779527559,192,159,M7C8,0.3454724409448819,0.1889763779527559,192,159,M7C8,0.33858267716535434,0.18208661417322836,185,159,M7C8,0.3454724409448819,0.1889763779527559,192,159,M7C8,0.34448818897637795,0.18799212598425197,191,159
T18C8,0.3464566929133858,0.18996062992125984,193,159,T18C8,0.3464566929133858,0.18996062992125984,193,159,T18C8,0.3395669291338583,0.1830708661417323,186,159,T18C8,0.3464566929133858,0.18996062992125984,193,159,T18C8,0.3454724409448819,0.1889763779527559,192,159
102X8,0.3464566929133858,0.18996062992125984,193,159,102X8,0.3464566929133858,0.18996062992125984,193,159,102X8,0.3395669291338583,0.1830708661417323,186,159,102X8,0.3464566929133858,0.18996062992125984,193,159,102X8,0.3454724409448819,0.1889763779527559,192,159
S5B1,0.3454724409448819,0.1889763779527559,192,159,S5B1,0.3454724409448819,0.1889763779527559,192,159,S5B1,0.33858267716535434,0.18208661417322836,185,159,S5B1,0.3454724409448819,0.1889763779527559,192,159,S5B1,0.34448818897637795,0.18799212598425197,191,159
T20C2,0.3454724409448819,0.1889763779527559,192,159,T20C2,0.3454724409448819,0.1889763779527559,192,159,T20C2,0.33858267716535434,0.18208661417322836,185,159,T20C2,0.3454724409448819,0.1889763779527559,192,159,T20C2,0.34448818897637795,0.18799212598425197,191,159
N17A4,0.3454724409448819,0.1889763779527559,192,159,N17A4,0.3454724409448819,0.1889763779527559,192,159,N17A4,0.33858267716535434,0.18208661417322836,185,159,N17A4,0.3454724409448819,0.1889763779527559,192,159,N17A4,0.34448818897637795,0.18799212598425197,191,159
T18B3,0.3454724409448819,0.1889763779527559,192,159,T18B3,0.3454724409448819,0.1889763779527559,192,159,T18B3,0.33858267716535434,0.18208661417322836,185,159,T18B3,0.3454724409448819,0.1889763779527559,192,159,T18B3,0.34448818897637795,0.18799212598425197,191,159
S4C12,0.3454724409448819,0.1889763779527559,192,159,S4C12,0.3454724409448819,0.1889763779527559,192,159,S4C12,0.33858267716535434,0.18208661417322836,185,159,S4C12,0.3454724409448819,0.1889763779527559,192,159,S4C12,0.34448818897637795,0.18799212598425197,191,159
101x3,0.3454724409448819,0.1889763779527559,192,159,101x3,0.3454724409448819,0.1889763779527559,192,159,101x3,0.33858267716535434,0.18208661417322836,185,159,101x3,0.3454724409448819,0.1889763779527559,192,159,101x3,0.34448818897637795,0.18799212598425197,191,159
105x5,0.3454724409448819,0.1889763779527559,192,159,105x5,0.3454724409448819,0.1889763779527559,192,159,105x5,0.33858267716535434,0.18208661417322836,185,159,105x5,0.3454724409448819,0.1889763779527559,192,159,105x5,0.34448818897637795,0.18799212598425197,191,159
N18A18,0.3454724409448819,0.1889763779527559,192,159,N18A18,0.3454724409448819,0.1889763779527559,192,159,N18A18,0.33858267716535434,0.18208661417322836,185,159,N18A18,0.3454724409448819,0.1889763779527559,192,159,N18A18,0.34448818897637795,0.18799212598425197,191,159
T20C13,0.3454724409448819,0.1889763779527559,192,159,T20C13,0.3454724409448819,0.1889763779527559,192,159,T20C13,0.33858267716535434,0.18208661417322836,185,159,T20C13,0.3454724409448819,0.1889763779527559,192,159,T20C13,0.34448818897637795,0.18799212598425197,191,159
S4B2,0.3454724409448819,0.1889763779527559,192,159,S4B2,0.3454724409448819,0.1889763779527559,192,159,S4B2,0.33858267716535434,0.18208661417322836,185,159,S4B2,0.3454724409448819,0.1889763779527559,192,159,S4B2,0.34448818897637795,0.18799212598425197,191,159
S17C5,0.3454724409448819,0.1889763779527559,192,159,S17C5,0.3454724409448819,0.1889763779527559,192,159,S17C5,0.33858267716535434,0.18208661417322836,185,159,S17C5,0.3454724409448819,0.1889763779527559,192,159,S17C5,0.34448818897637795,0.18799212598425197,191,159
S6b4,0.3454724409448819,0.1889763779527559,192,159,S6b4,0.3454724409448819,0.1889763779527559,192,159,S6b4,0.33858267716535434,0.18208661417322836,185,159,S6b4,0.3454724409448819,0.1889763779527559,192,159,S6b4,0.34448818897637795,0.18799212598425197,191,159
N18A13,0.34448818897637795,0.18799212598425197,191,159,N18A13,0.34448818897637795,0.18799212598425197,191,159,N18A13,0.3375984251968504,0.18110236220472442,184,159,N18A13,0.34448818897637795,0.18799212598425197,191,159,N18A13,0.343503937007874,0.18700787401574803,190,159
102x6,0.3464566929133858,0.1889763779527559,192,160,102x6,0.3464566929133858,0.1889763779527559,192,160,102x6,0.3395669291338583,0.18208661417322836,185,160,102x6,0.3464566929133858,0.1889763779527559,192,160,102x6,0.3464566929133858,0.1889763779527559,192,160
S15c9,0.3454724409448819,0.1889763779527559,192,159,S15c9,0.3454724409448819,0.1889763779527559,192,159,S15c9,0.33858267716535434,0.18208661417322836,185,159,S15c9,0.3454724409448819,0.1889763779527559,192,159,S15c9,0.34448818897637795,0.18799212598425197,191,159
S15c5,0.3454724409448819,0.1889763779527559,192,159,S15c5,0.3454724409448819,0.1889763779527559,192,159,S15c5,0.33858267716535434,0.18208661417322836,185,159,S15c5,0.3454724409448819,0.1889763779527559,192,159,S15c5,0.34448818897637795,0.18799212598425197,191,159
M19B3,0.34448818897637795,0.18799212598425197,191,159,M19B3,0.34448818897637795,0.18799212598425197,191,159,M19B3,0.3375984251968504,0.18110236220472442,184,159,M19B3,0.34448818897637795,0.18799212598425197,191,159,M19B3,0.343503937007874,0.18700787401574803,190,159
T7C12xF,0.3454724409448819,0.1889763779527559,192,159,T7C12xF,0.3454724409448819,0.1889763779527559,192,159,T7C12xF,0.33858267716535434,0.18208661417322836,185,159,T7C12xF,0.3454724409448819,0.1889763779527559,192,159,T7C12xF,0.34448818897637795,0.18799212598425197,191,159
T17B3,0.3454724409448819,0.1889763779527559,192,159,T17B3,0.3454724409448819,0.1889763779527559,192,159,T17B3,0.33858267716535434,0.18208661417322836,185,159,T17B3,0.3454724409448819,0.1889763779527559,192,159,T17B3,0.34448818897637795,0.18799212598425197,191,159
S5C1,0.3454724409448819,0.1889763779527559,192,159,S5C1,0.3454724409448819,0.1889763779527559,192,159,S5C1,0.33858267716535434,0.18208661417322836,185,159,S5C1,0.3454724409448819,0.1889763779527559,192,159,S5C1,0.34448818897637795,0.18799212598425197,191,159
S12c10,0.34744094488188976,0.19094488188976377,194,159,S12c10,0.34744094488188976,0.19094488188976377,194,159,S12c10,0.3405511811023622,0.18405511811023623,187,159,S12c10,0.34744094488188976,0.19094488188976377,194,159,S12c10,0.3464566929133858,0.18996062992125984,193,159
19b6,0.3464566929133858,0.18996062992125984,193,159,19b6,0.3464566929133858,0.18996062992125984,193,159,19b6,0.3395669291338583,0.1830708661417323,186,159,19b6,0.3464566929133858,0.18996062992125984,193,159,19b6,0.3454724409448819,0.1889763779527559,192,159
S13c9,0.3454724409448819,0.1889763779527559,192,159,S13c9,0.3454724409448819,0.1889763779527559,192,159,S13c9,0.33858267716535434,0.18208661417322836,185,159,S13c9,0.3454724409448819,0.1889763779527559,192,159,S13c9,0.34448818897637795,0.18799212598425197,191,159
102x5,0.3464566929133858,0.1889763779527559,192,160,102x5,0.3464566929133858,0.1889763779527559,192,160,102x5,0.3395669291338583,0.18208661417322836,185,160,102x5,0.3464566929133858,0.1889763779527559,192,160,102x5,0.3454724409448819,0.18799212598425197,191,160
S19B3,0.3809055118110236,0.17519685039370078,178,209,S19B3,0.3809055118110236,0.17519685039370078,178,209,S19B3,0.375,0.16929133858267717,172,209,S19B3,0.3809055118110236,0.17519685039370078,178,209,S19B3,0.3799212598425197,0.17421259842519685,177,209
S16B2,0.38188976377952755,0.17618110236220472,179,209,S16B2,0.38188976377952755,0.17618110236220472,179,209,S16B2,0.37598425196850394,0.1702755905511811,173,209,S16B2,0.38188976377952755,0.17618110236220472,179,209,S16B2,0.3809055118110236,0.17519685039370078,178,209
M11C7,0.3828740157480315,0.17519685039370078,178,211,M11C7,0.3828740157480315,0.17519685039370078,178,211,M11C7,0.37696850393700787,0.16929133858267717,172,211,M11C7,0.3828740157480315,0.17519685039370078,178,211,M11C7,0.38188976377952755,0.17421259842519685,177,211
T8c1,0.38188976377952755,0.1732283464566929,176,212,T8c1,0.38188976377952755,0.1732283464566929,176,212,T8c1,0.37598425196850394,0.1673228346456693,170,212,T8c1,0.38188976377952755,0.1732283464566929,176,212,T8c1,0.3809055118110236,0.17224409448818898,175,212
S11c10,0.3799212598425197,0.17519685039370078,178,208,S11c10,0.3799212598425197,0.17519685039370078,178,208,S11c10,0.37401574803149606,0.16929133858267717,172,208,S11c10,0.3799212598425197,0.17519685039370078,178,208,S11c10,0.37893700787401574,0.17421259842519685,177,208
S10c2,0.3868110236220472,0.17618110236220472,179,214,S10c2,0.3868110236220472,0.17618110236220472,179,214,S10c2,0.3809055118110236,0.1702755905511811,173,214,S10c2,0.3868110236220472,0.17618110236220472,179,214,S10c2,0.3858267716535433,0.17519685039370078,178,214
S20c7,0.3454724409448819,0.18799212598425197,191,160,S20c7,0.3454724409448819,0.18799212598425197,191,160,S20c7,0.33858267716535434,0.18110236220472442,184,160,S20c7,0.3454724409448819,0.18799212598425197,191,160,S20c7,0.34448818897637795,0.18700787401574803,190,160
S18B1,0.3454724409448819,0.1889763779527559,192,159,S18B1,0.3454724409448819,0.1889763779527559,192,159,S18B1,0.33858267716535434,0.18208661417322836,185,159,S18B1,0.3454724409448819,0.1889763779527559,192,159,S18B1,0.34448818897637795,0.18799212598425197,191,159
S18c12,0.3464566929133858,0.18996062992125984,193,159,S18c12,0.3464566929133858,0.18996062992125984,193,159,S18c12,0.3395669291338583,0.1830708661417323,186,159,S18c12,0.3464566929133858,0.18996062992125984,193,159,S18c12,0.3454724409448819,0.1889763779527559,192,159
N9A24,0.3464566929133858,0.18996062992125984,193,159,N9A24,0.3464566929133858,0.18996062992125984,193,159,N9A24,0.3395669291338583,0.1830708661417323,186,159,N9A24,0.3464566929133858,0.18996062992125984,193,159,N9A24,0.3454724409448819,0.1889763779527559,192,159
S18c1,0.3454724409448819,0.1889763779527559,192,159,S18c1,0.3454724409448819,0.1889763779527559,192,159,S18c1,0.33858267716535434,0.18208661417322836,185,159,S18c1,0.3454724409448819,0.1889763779527559,192,159,S18c1,0.34448818897637795,0.18799212598425197,191,159
3EC4C1,0.5561023622047244,0.11515748031496063,117,448,3EC4C1,0.5561023622047244,0.11515748031496063,117,448,3EC4C1,0.5511811023622047,0.11023622047244094,112,448,3EC4C1,0.5561023622047244,0.11515748031496063,117,448,3EC4C1,0.5570866141732284,0.11614173228346457,118,448
